"Year","Site","X1","X2","OccCov1","Occ"
1,1,-1.65674425071806,-1.65674425071806,0.509933464374769,1
1,1,-1.65674425071806,-1.65674425071806,0.509933464374769,1
1,2,-1.50613113701641,-1.65674425071806,-0.354183435155766,0
1,2,-1.50613113701641,-1.65674425071806,-0.354183435155766,0
1,2,-1.50613113701641,-1.65674425071806,-0.354183435155766,0
1,2,-1.50613113701641,-1.65674425071806,-0.354183435155766,0
1,3,-1.35551802331477,-1.65674425071806,-1.4707546987013,0
1,3,-1.35551802331477,-1.65674425071806,-1.4707546987013,0
1,4,-1.20490490961313,-1.65674425071806,0.0613458274670522,0
1,5,-1.05429179591149,-1.65674425071806,0.925904058780431,0
1,5,-1.05429179591149,-1.65674425071806,0.925904058780431,0
1,6,-0.903678682209849,-1.65674425071806,-0.628897350988332,0
1,6,-0.903678682209849,-1.65674425071806,-0.628897350988332,0
1,6,-0.903678682209849,-1.65674425071806,-0.628897350988332,0
1,6,-0.903678682209849,-1.65674425071806,-0.628897350988332,0
1,7,-0.753065568508208,-1.65674425071806,0.237161760180154,0
1,7,-0.753065568508208,-1.65674425071806,0.237161760180154,0
1,8,-0.602452454806566,-1.65674425071806,1.83197093902691,1
1,8,-0.602452454806566,-1.65674425071806,1.83197093902691,1
1,9,-0.451839341104924,-1.65674425071806,-1.37509520640347,0
1,9,-0.451839341104924,-1.65674425071806,-1.37509520640347,0
1,11,-0.150613113701641,-1.65674425071806,-0.342602062704214,0
1,11,-0.150613113701641,-1.65674425071806,-0.342602062704214,0
1,11,-0.150613113701641,-1.65674425071806,-0.342602062704214,0
1,12,0,-1.65674425071806,2.64280623654733,0
1,12,0,-1.65674425071806,2.64280623654733,0
1,12,0,-1.65674425071806,2.64280623654733,0
1,12,0,-1.65674425071806,2.64280623654733,0
1,12,0,-1.65674425071806,2.64280623654733,0
1,13,0.150613113701641,-1.65674425071806,0.364669772344783,0
1,13,0.150613113701641,-1.65674425071806,0.364669772344783,0
1,14,0.301226227403283,-1.65674425071806,0.00804689641919628,0
1,14,0.301226227403283,-1.65674425071806,0.00804689641919628,0
1,16,0.602452454806566,-1.65674425071806,-1.1489801414303,0
1,16,0.602452454806566,-1.65674425071806,-1.1489801414303,0
1,16,0.602452454806566,-1.65674425071806,-1.1489801414303,0
1,16,0.602452454806566,-1.65674425071806,-1.1489801414303,0
1,19,1.05429179591149,-1.65674425071806,-0.078565031782381,0
1,20,1.20490490961313,-1.65674425071806,-0.129142169191585,0
1,20,1.20490490961313,-1.65674425071806,-0.129142169191585,0
1,21,1.35551802331477,-1.65674425071806,-2.11450913315928,0
1,21,1.35551802331477,-1.65674425071806,-2.11450913315928,0
1,22,1.50613113701642,-1.65674425071806,0.43427662900629,0
1,22,1.50613113701642,-1.65674425071806,0.43427662900629,0
1,23,1.65674425071806,-1.65674425071806,1.46606752453303,1
1,23,1.65674425071806,-1.65674425071806,1.46606752453303,1
1,23,1.65674425071806,-1.65674425071806,1.46606752453303,1
1,23,1.65674425071806,-1.65674425071806,1.46606752453303,0
1,24,-1.65674425071806,-1.50613113701641,1.23258115477101,1
1,24,-1.65674425071806,-1.50613113701641,1.23258115477101,0
1,25,-1.50613113701641,-1.50613113701641,0.514761289553899,0
1,26,-1.35551802331477,-1.50613113701641,-0.188188085332833,0
1,27,-1.20490490961313,-1.50613113701641,-1.33822355123155,0
1,27,-1.20490490961313,-1.50613113701641,-1.33822355123155,0
1,28,-1.05429179591149,-1.50613113701641,-0.346761819413476,0
1,29,-0.903678682209849,-1.50613113701641,-0.104516301457088,0
1,29,-0.903678682209849,-1.50613113701641,-0.104516301457088,0
1,29,-0.903678682209849,-1.50613113701641,-0.104516301457088,0
1,29,-0.903678682209849,-1.50613113701641,-0.104516301457088,1
1,30,-0.753065568508208,-1.50613113701641,-1.5400708741643,0
1,31,-0.602452454806566,-1.50613113701641,1.09155014288503,0
1,31,-0.602452454806566,-1.50613113701641,1.09155014288503,0
1,32,-0.451839341104924,-1.50613113701641,0.486285336081934,0
1,33,-0.301226227403283,-1.50613113701641,2.42718309370972,0
1,33,-0.301226227403283,-1.50613113701641,2.42718309370972,0
1,33,-0.301226227403283,-1.50613113701641,2.42718309370972,0
1,33,-0.301226227403283,-1.50613113701641,2.42718309370972,0
1,33,-0.301226227403283,-1.50613113701641,2.42718309370972,0
1,34,-0.150613113701641,-1.50613113701641,2.17930353766543,1
1,34,-0.150613113701641,-1.50613113701641,2.17930353766543,0
1,35,0,-1.50613113701641,-1.76682649087233,0
1,36,0.150613113701641,-1.50613113701641,-1.10118858488332,0
1,37,0.301226227403283,-1.50613113701641,-1.44379288984454,0
1,37,0.301226227403283,-1.50613113701641,-1.44379288984454,0
1,37,0.301226227403283,-1.50613113701641,-1.44379288984454,0
1,38,0.451839341104924,-1.50613113701641,0.40353697403373,1
1,39,0.602452454806566,-1.50613113701641,-0.162649921578002,0
1,40,0.753065568508208,-1.50613113701641,0.212090514823364,1
1,41,0.903678682209849,-1.50613113701641,1.15376149155484,1
1,41,0.903678682209849,-1.50613113701641,1.15376149155484,1
1,41,0.903678682209849,-1.50613113701641,1.15376149155484,1
1,42,1.05429179591149,-1.50613113701641,-1.20987221371704,0
1,42,1.05429179591149,-1.50613113701641,-1.20987221371704,0
1,42,1.05429179591149,-1.50613113701641,-1.20987221371704,0
1,43,1.20490490961313,-1.50613113701641,0.928227701011538,0
1,43,1.20490490961313,-1.50613113701641,0.928227701011538,0
1,44,1.35551802331477,-1.50613113701641,1.07118644080522,0
1,45,1.50613113701642,-1.50613113701641,0.824938306406206,0
1,45,1.50613113701642,-1.50613113701641,0.824938306406206,0
1,45,1.50613113701642,-1.50613113701641,0.824938306406206,0
1,45,1.50613113701642,-1.50613113701641,0.824938306406206,0
1,46,1.65674425071806,-1.50613113701641,-0.345263190090201,0
1,46,1.65674425071806,-1.50613113701641,-0.345263190090201,0
1,46,1.65674425071806,-1.50613113701641,-0.345263190090201,0
1,46,1.65674425071806,-1.50613113701641,-0.345263190090201,0
1,47,-1.65674425071806,-1.35551802331477,0.677398764959719,0
1,48,-1.50613113701641,-1.35551802331477,-0.1920782980099,0
1,48,-1.50613113701641,-1.35551802331477,-0.1920782980099,0
1,48,-1.50613113701641,-1.35551802331477,-0.1920782980099,0
1,49,-1.35551802331477,-1.35551802331477,0.414298595271326,0
1,49,-1.35551802331477,-1.35551802331477,0.414298595271326,0
1,49,-1.35551802331477,-1.35551802331477,0.414298595271326,0
1,50,-1.20490490961313,-1.35551802331477,1.51025584870509,0
1,50,-1.20490490961313,-1.35551802331477,1.51025584870509,0
1,51,-1.05429179591149,-1.35551802331477,-0.594040442005244,0
1,53,-0.753065568508208,-1.35551802331477,-1.47740637913619,0
1,55,-0.451839341104924,-1.35551802331477,-0.751580983946363,0
1,55,-0.451839341104924,-1.35551802331477,-0.751580983946363,0
1,56,-0.301226227403283,-1.35551802331477,0.677443299950402,1
1,56,-0.301226227403283,-1.35551802331477,0.677443299950402,1
1,56,-0.301226227403283,-1.35551802331477,0.677443299950402,1
1,56,-0.301226227403283,-1.35551802331477,0.677443299950402,0
1,57,-0.150613113701641,-1.35551802331477,0.142228204862512,0
1,57,-0.150613113701641,-1.35551802331477,0.142228204862512,0
1,57,-0.150613113701641,-1.35551802331477,0.142228204862512,0
1,57,-0.150613113701641,-1.35551802331477,0.142228204862512,0
1,58,0,-1.35551802331477,-0.0259321154393444,0
1,59,0.150613113701641,-1.35551802331477,-0.321886718231777,0
1,59,0.150613113701641,-1.35551802331477,-0.321886718231777,1
1,59,0.150613113701641,-1.35551802331477,-0.321886718231777,0
1,60,0.301226227403283,-1.35551802331477,-1.03615826092152,0
1,60,0.301226227403283,-1.35551802331477,-1.03615826092152,0
1,60,0.301226227403283,-1.35551802331477,-1.03615826092152,0
1,62,0.602452454806566,-1.35551802331477,0.0968539220867289,0
1,62,0.602452454806566,-1.35551802331477,0.0968539220867289,1
1,63,0.753065568508208,-1.35551802331477,-0.690373441167832,0
1,65,1.05429179591149,-1.35551802331477,-1.04800193736317,0
1,65,1.05429179591149,-1.35551802331477,-1.04800193736317,0
1,66,1.20490490961313,-1.35551802331477,-0.952249657520758,1
1,67,1.35551802331477,-1.35551802331477,1.24523871017782,1
1,67,1.35551802331477,-1.35551802331477,1.24523871017782,0
1,67,1.35551802331477,-1.35551802331477,1.24523871017782,1
1,68,1.50613113701642,-1.35551802331477,-0.657027278333367,0
1,68,1.50613113701642,-1.35551802331477,-0.657027278333367,1
1,68,1.50613113701642,-1.35551802331477,-0.657027278333367,1
1,69,1.65674425071806,-1.35551802331477,-0.0457672927881646,0
1,70,-1.65674425071806,-1.20490490961313,-0.829397870455473,0
1,70,-1.65674425071806,-1.20490490961313,-0.829397870455473,0
1,71,-1.50613113701641,-1.20490490961313,1.30257372951851,1
1,71,-1.50613113701641,-1.20490490961313,1.30257372951851,1
1,72,-1.35551802331477,-1.20490490961313,0.301337282189377,0
1,73,-1.20490490961313,-1.20490490961313,-1.32182509323161,0
1,73,-1.20490490961313,-1.20490490961313,-1.32182509323161,0
1,75,-0.903678682209849,-1.20490490961313,0.640491027594803,0
1,75,-0.903678682209849,-1.20490490961313,0.640491027594803,0
1,75,-0.903678682209849,-1.20490490961313,0.640491027594803,0
1,75,-0.903678682209849,-1.20490490961313,0.640491027594803,0
