"Year","Site","X1","X2","OccCov1","Occ"
1,1,-1.6974097914175,-1.6974097914175,-0.527286669087819,0
1,1,-1.6974097914175,-1.6974097914175,-0.527286669087819,0
1,1,-1.6974097914175,-1.6974097914175,-0.527286669087819,1
1,1,-1.6974097914175,-1.6974097914175,-0.527286669087819,0
1,2,-1.62812775911474,-1.6974097914175,0.208964399543245,0
1,3,-1.55884572681199,-1.6974097914175,-1.56734855498119,0
1,3,-1.55884572681199,-1.6974097914175,-1.56734855498119,0
1,3,-1.55884572681199,-1.6974097914175,-1.56734855498119,0
1,6,-1.35099962990372,-1.6974097914175,1.00364590281,1
1,7,-1.28171759760097,-1.6974097914175,1.54382213653836,0
1,8,-1.21243556529821,-1.6974097914175,-0.333658800205089,0
1,8,-1.21243556529821,-1.6974097914175,-0.333658800205089,0
1,8,-1.21243556529821,-1.6974097914175,-0.333658800205089,0
1,10,-1.0738715006927,-1.6974097914175,0.52213037388137,0
1,10,-1.0738715006927,-1.6974097914175,0.52213037388137,0
1,11,-1.00458946838995,-1.6974097914175,-0.333800378490389,0
1,11,-1.00458946838995,-1.6974097914175,-0.333800378490389,0
1,12,-0.935307436087194,-1.6974097914175,-0.197654619324498,0
1,13,-0.866025403784438,-1.6974097914175,1.62552713843226,0
1,13,-0.866025403784438,-1.6974097914175,1.62552713843226,0
1,13,-0.866025403784438,-1.6974097914175,1.62552713843226,1
1,13,-0.866025403784438,-1.6974097914175,1.62552713843226,0
1,13,-0.866025403784438,-1.6974097914175,1.62552713843226,0
1,14,-0.796743371481684,-1.6974097914175,1.43757704094876,0
1,14,-0.796743371481684,-1.6974097914175,1.43757704094876,0
1,15,-0.727461339178928,-1.6974097914175,0.17709608686252,0
1,16,-0.658179306876173,-1.6974097914175,2.38950128667766,1
1,16,-0.658179306876173,-1.6974097914175,2.38950128667766,0
1,17,-0.588897274573418,-1.6974097914175,1.45203749290902,0
1,18,-0.519615242270663,-1.6974097914175,0.236515600302101,0
1,18,-0.519615242270663,-1.6974097914175,0.236515600302101,0
1,18,-0.519615242270663,-1.6974097914175,0.236515600302101,0
1,19,-0.450333209967908,-1.6974097914175,0.300433571785752,0
1,19,-0.450333209967908,-1.6974097914175,0.300433571785752,1
1,19,-0.450333209967908,-1.6974097914175,0.300433571785752,1
1,19,-0.450333209967908,-1.6974097914175,0.300433571785752,1
1,19,-0.450333209967908,-1.6974097914175,0.300433571785752,0
1,19,-0.450333209967908,-1.6974097914175,0.300433571785752,1
1,20,-0.381051177665153,-1.6974097914175,-0.341647868223351,0
1,21,-0.311769145362398,-1.6974097914175,1.33693475461564,1
1,21,-0.311769145362398,-1.6974097914175,1.33693475461564,1
1,21,-0.311769145362398,-1.6974097914175,1.33693475461564,0
1,22,-0.242487113059643,-1.6974097914175,1.98265020241944,1
1,22,-0.242487113059643,-1.6974097914175,1.98265020241944,0
1,22,-0.242487113059643,-1.6974097914175,1.98265020241944,0
1,22,-0.242487113059643,-1.6974097914175,1.98265020241944,0
1,22,-0.242487113059643,-1.6974097914175,1.98265020241944,0
1,23,-0.173205080756888,-1.6974097914175,-0.469975556307455,0
1,23,-0.173205080756888,-1.6974097914175,-0.469975556307455,0
1,24,-0.103923048454133,-1.6974097914175,1.14503395792585,0
1,24,-0.103923048454133,-1.6974097914175,1.14503395792585,0
1,24,-0.103923048454133,-1.6974097914175,1.14503395792585,0
1,24,-0.103923048454133,-1.6974097914175,1.14503395792585,0
1,25,-0.0346410161513774,-1.6974097914175,-1.34166838808491,0
1,25,-0.0346410161513774,-1.6974097914175,-1.34166838808491,0
1,25,-0.0346410161513774,-1.6974097914175,-1.34166838808491,0
1,26,0.0346410161513778,-1.6974097914175,0.14287104914692,0
1,26,0.0346410161513778,-1.6974097914175,0.14287104914692,0
1,27,0.103923048454133,-1.6974097914175,0.476271155191168,0
1,27,0.103923048454133,-1.6974097914175,0.476271155191168,0
1,27,0.103923048454133,-1.6974097914175,0.476271155191168,0
1,27,0.103923048454133,-1.6974097914175,0.476271155191168,0
